n_trades,total_pnl,profit_factor,win_rate,sharpe
117,452.5,1.0291935483870969,0.48717948717948717,0.348989498958581
133,3247.5,1.1981542216459462,0.48120300751879697,0.7053279483620817
78,-3552.5,0.7043586809528763,0.3974358974358974,-1.3330643038644463
145,-7456.25,0.6777417612101567,0.41379310344827586,-1.933569645347548
150,7693.75,1.4174296371651407,0.5,1.5624933496379572
151,-3830.0,0.85515056965915,0.423841059602649,-0.7136880124520674
219,-551.25,0.9862582575096597,0.4383561643835616,-0.048771749650554294
186,1001.25,1.0315019467495183,0.4731182795698925,0.20756959077035017
62,-3760.0,0.6414352127786387,0.3387096774193548,-1.4715801266129604
133,-2733.75,0.8451352499645942,0.41353383458646614,-0.6490995862839082
187,-7953.75,0.7829809004092768,0.4919786096256685,-1.1939619356174296
126,5220.0,1.3411485989706724,0.5714285714285714,0.9035623164899481
196,2263.75,1.0683938215189395,0.4846938775510204,0.4238849252220208
238,-11227.5,0.7508114856429463,0.47478991596638653,-1.479637134164524
